ts_iso,wind_kts,wind_dir_deg,gust_kts,hs_m,tp_s,wave_dir_deg,ts
2025-05-29T04:24:04.171505,17.25,254.9,23.94,1.06,6.7,230.7,2025-05-29 04:24:04.171505
2025-05-29T05:24:04.171505,19.39,111.0,20.27,1.16,6.4,110.3,2025-05-29 05:24:04.171505
2025-05-29T06:24:04.171505,11.89,281.6,13.67,0.82,3.8,247.1,2025-05-29 06:24:04.171505
2025-05-29T07:24:04.171505,18.56,129.9,20.02,0.72,4.8,139.8,2025-05-29 07:24:04.171505
2025-05-29T08:24:04.171505,13.94,113.0,20.44,0.0,5.9,117.0,2025-05-29 08:24:04.171505
2025-05-29T09:24:04.171505,15.34,85.0,21.98,1.45,3.0,91.3,2025-05-29 09:24:04.171505
2025-05-29T10:24:04.171505,11.43,359.6,20.36,0.84,3.0,277.1,2025-05-29 10:24:04.171505
2025-05-29T11:24:04.171505,13.83,29.2,18.26,0.79,8.2,24.1,2025-05-29 11:24:04.171505
2025-05-29T12:24:04.171505,4.33,198.8,11.18,1.28,6.6,163.8,2025-05-29 12:24:04.171505
2025-05-29T13:24:04.171505,25.04,358.1,27.17,1.37,3.0,43.6,2025-05-29 13:24:04.171505
2025-05-29T14:24:04.171505,13.7,218.3,21.22,1.12,5.8,211.2,2025-05-29 14:24:04.171505
2025-05-29T15:24:04.171505,6.1,70.3,8.69,1.28,6.8,48.5,2025-05-29 15:24:04.171505
2025-05-29T16:24:04.171505,12.09,69.1,15.99,0.31,4.7,92.2,2025-05-29 16:24:04.171505
2025-05-29T17:24:04.171505,19.05,244.0,23.61,0.8,6.3,209.6,2025-05-29 17:24:04.171505
2025-05-29T18:24:04.171505,10.3,154.8,13.39,0.42,6.3,107.2,2025-05-29 18:24:04.171505
2025-05-29T19:24:04.171505,15.13,300.6,19.47,1.17,6.0,262.8,2025-05-29 19:24:04.171505
2025-05-29T20:24:04.171505,15.15,74.9,23.23,0.0,6.7,70.3,2025-05-29 20:24:04.171505
2025-05-29T21:24:04.171505,17.75,133.8,20.64,0.94,3.0,162.0,2025-05-29 21:24:04.171505
2025-05-29T22:24:04.171505,10.08,231.2,13.71,0.31,3.2,209.3,2025-05-29 22:24:04.171505
2025-05-29T23:24:04.171505,16.89,88.5,23.25,1.16,6.5,56.5,2025-05-29 23:24:04.171505
2025-05-30T00:24:04.171505,14.73,66.7,23.12,1.63,3.2,107.5,2025-05-30 00:24:04.171505
2025-05-30T01:24:04.171505,17.54,95.8,23.13,0.89,5.2,88.2,2025-05-30 01:24:04.171505
2025-05-30T02:24:04.171505,14.79,80.9,20.02,0.66,7.1,27.6,2025-05-30 02:24:04.171505
2025-05-30T03:24:04.171505,16.62,281.8,19.34,1.29,6.1,317.1,2025-05-30 03:24:04.171505
2025-05-30T04:24:04.171505,15.96,18.2,24.36,0.0,9.2,50.5,2025-05-30 04:24:04.171505
2025-05-30T05:24:04.171505,8.9,281.1,11.41,1.07,6.0,313.6,2025-05-30 05:24:04.171505
2025-05-30T06:24:04.171505,6.17,268.1,14.1,1.0,5.6,283.2,2025-05-30 06:24:04.171505
2025-05-30T07:24:04.171505,2.93,181.9,9.87,0.25,6.1,217.0,2025-05-30 07:24:04.171505
2025-05-30T08:24:04.171505,14.11,265.1,17.02,0.75,8.5,253.6,2025-05-30 08:24:04.171505
2025-05-30T09:24:04.171505,13.82,259.9,14.12,1.19,3.0,263.7,2025-05-30 09:24:04.171505
2025-05-30T10:24:04.171505,26.93,355.2,28.63,0.95,9.6,334.3,2025-05-30 10:24:04.171505
2025-05-30T11:24:04.171505,16.12,137.8,21.13,1.14,4.6,89.9,2025-05-30 11:24:04.171505
2025-05-30T12:24:04.171505,15.68,218.3,22.03,0.89,3.0,229.2,2025-05-30 12:24:04.171505
2025-05-30T13:24:04.171505,11.37,202.9,15.53,0.25,3.9,239.7,2025-05-30 13:24:04.171505
2025-05-30T14:24:04.171505,11.8,142.7,18.72,0.73,6.5,168.9,2025-05-30 14:24:04.171505
2025-05-30T15:24:04.171505,12.33,77.7,12.61,0.31,4.9,90.0,2025-05-30 15:24:04.171505
2025-05-30T16:24:04.171505,12.67,345.1,24.79,0.13,6.4,330.3,2025-05-30 16:24:04.171505
2025-05-30T17:24:04.171505,15.71,161.8,13.73,1.12,9.8,169.6,2025-05-30 17:24:04.171505
2025-05-30T18:24:04.171505,20.12,208.3,24.63,0.71,3.0,204.9,2025-05-30 18:24:04.171505
2025-05-30T19:24:04.171505,9.94,60.9,15.32,0.71,4.9,20.7,2025-05-30 19:24:04.171505
2025-05-30T20:24:04.171505,20.24,26.7,21.04,0.67,9.8,29.6,2025-05-30 20:24:04.171505
2025-05-30T21:24:04.171505,10.3,317.6,13.71,1.04,6.1,316.7,2025-05-30 21:24:04.171505
2025-05-30T22:24:04.171505,13.93,168.4,14.6,0.74,7.8,162.7,2025-05-30 22:24:04.171505
2025-05-30T23:24:04.171505,10.9,303.1,16.24,0.81,9.0,263.8,2025-05-30 23:24:04.171505
2025-05-31T00:24:04.171505,18.36,110.8,21.03,0.71,6.6,137.5,2025-05-31 00:24:04.171505
2025-05-31T01:24:04.171505,11.13,104.3,14.27,0.67,4.9,123.2,2025-05-31 01:24:04.171505
2025-05-31T02:24:04.171505,23.55,249.7,35.35,0.48,6.1,226.3,2025-05-31 02:24:04.171505
2025-05-31T03:24:04.171505,11.85,31.2,13.68,0.47,5.7,56.5,2025-05-31 03:24:04.171505
2025-05-31T04:24:04.171505,10.41,170.1,23.84,0.77,6.1,221.3,2025-05-31 04:24:04.171505
2025-05-31T05:24:04.171505,20.6,216.7,26.49,0.33,6.4,260.6,2025-05-31 05:24:04.171505
2025-05-31T06:24:04.171505,19.05,177.7,24.33,0.0,4.0,214.0,2025-05-31 06:24:04.171505
2025-05-31T07:24:04.171505,20.55,34.3,20.77,1.15,8.0,34.0,2025-05-31 07:24:04.171505
2025-05-31T08:24:04.171505,16.37,205.2,20.47,0.07,5.3,200.8,2025-05-31 08:24:04.171505
2025-05-31T09:24:04.171505,12.18,231.0,15.85,0.98,6.9,218.7,2025-05-31 09:24:04.171505
2025-05-31T10:24:04.171505,15.46,272.2,14.7,1.24,6.0,301.0,2025-05-31 10:24:04.171505
2025-05-31T11:24:04.171505,5.24,94.6,4.31,1.14,6.0,80.8,2025-05-31 11:24:04.171505
2025-05-31T12:24:04.171505,18.32,309.6,26.12,1.24,5.5,332.7,2025-05-31 12:24:04.171505
2025-05-31T13:24:04.171505,21.11,158.3,28.04,0.56,7.3,205.1,2025-05-31 13:24:04.171505
2025-05-31T14:24:04.171505,10.62,115.5,14.94,1.37,6.1,127.9,2025-05-31 14:24:04.171505
2025-05-31T15:24:04.171505,17.89,269.7,23.16,1.11,5.5,242.7,2025-05-31 15:24:04.171505
2025-05-31T16:24:04.171505,12.06,160.7,17.1,1.44,3.0,99.5,2025-05-31 16:24:04.171505
2025-05-31T17:24:04.171505,15.16,63.7,16.81,0.81,7.3,70.7,2025-05-31 17:24:04.171505
2025-05-31T18:24:04.171505,13.5,7.8,20.52,1.24,4.6,39.1,2025-05-31 18:24:04.171505
2025-05-31T19:24:04.171505,16.97,25.8,17.78,1.33,3.8,56.6,2025-05-31 19:24:04.171505
2025-05-31T20:24:04.171505,16.45,197.8,21.92,0.9,7.4,204.9,2025-05-31 20:24:04.171505
2025-05-31T21:24:04.171505,19.36,343.1,22.67,0.69,3.6,288.3,2025-05-31 21:24:04.171505
2025-05-31T22:24:04.171505,18.65,16.5,29.08,1.71,3.0,59.2,2025-05-31 22:24:04.171505
2025-05-31T23:24:04.171505,12.72,219.7,18.02,0.0,6.5,225.7,2025-05-31 23:24:04.171505
2025-06-01T00:24:04.171505,7.19,217.2,13.82,1.51,4.4,152.5,2025-06-01 00:24:04.171505
2025-06-01T01:24:04.171505,13.67,63.6,16.92,0.22,6.9,31.3,2025-06-01 01:24:04.171505
2025-06-01T02:24:04.171505,12.23,333.0,20.44,1.3,5.7,298.2,2025-06-01 02:24:04.171505
2025-06-01T03:24:04.171505,15.16,349.5,20.6,0.77,6.9,4.8,2025-06-01 03:24:04.171505
2025-06-01T04:24:04.171505,17.76,150.2,14.01,1.6,3.0,181.0,2025-06-01 04:24:04.171505
2025-06-01T05:24:04.171505,13.41,305.6,14.02,0.45,8.1,339.5,2025-06-01 05:24:04.171505
2025-06-01T06:24:04.171505,14.72,132.8,16.15,0.71,4.0,154.8,2025-06-01 06:24:04.171505
2025-06-01T07:24:04.171505,6.4,77.5,10.19,0.57,8.6,125.6,2025-06-01 07:24:04.171505
2025-06-01T08:24:04.171505,14.83,333.6,16.35,0.66,4.4,336.4,2025-06-01 08:24:04.171505
2025-06-01T09:24:04.171505,8.86,242.7,7.32,0.81,3.0,215.4,2025-06-01 09:24:04.171505
2025-06-01T10:24:04.171505,10.64,120.6,21.65,1.03,6.5,101.0,2025-06-01 10:24:04.171505
2025-06-01T11:24:04.171505,16.08,234.3,18.0,1.45,3.6,216.7,2025-06-01 11:24:04.171505
2025-06-01T12:24:04.171505,15.82,247.5,18.9,0.86,5.5,262.1,2025-06-01 12:24:04.171505
2025-06-01T13:24:04.171505,16.19,187.9,20.93,0.78,7.6,178.7,2025-06-01 13:24:04.171505
2025-06-01T14:24:04.171505,15.52,39.1,25.61,0.33,7.5,45.6,2025-06-01 14:24:04.171505
2025-06-01T15:24:04.171505,22.88,136.0,29.34,1.09,4.9,128.5,2025-06-01 15:24:04.171505
2025-06-01T16:24:04.171505,11.07,151.7,15.2,1.1,4.5,110.9,2025-06-01 16:24:04.171505
2025-06-01T17:24:04.171505,16.95,275.0,23.59,1.12,7.9,286.7,2025-06-01 17:24:04.171505
2025-06-01T18:24:04.171505,16.52,15.2,21.24,0.73,10.4,355.3,2025-06-01 18:24:04.171505
2025-06-01T19:24:04.171505,17.17,5.8,22.93,0.3,8.2,332.5,2025-06-01 19:24:04.171505
2025-06-01T20:24:04.171505,20.94,171.0,27.82,0.37,9.6,170.6,2025-06-01 20:24:04.171505
2025-06-01T21:24:04.171505,22.95,152.5,28.43,0.99,4.7,166.8,2025-06-01 21:24:04.171505
2025-06-01T22:24:04.171505,15.07,309.4,17.7,1.06,5.9,265.3,2025-06-01 22:24:04.171505
2025-06-01T23:24:04.171505,17.83,351.5,15.02,1.1,5.0,336.7,2025-06-01 23:24:04.171505
2025-06-02T00:24:04.171505,18.3,244.8,22.11,1.06,7.5,274.7,2025-06-02 00:24:04.171505
2025-06-02T01:24:04.171505,10.03,258.0,15.92,1.46,7.3,235.1,2025-06-02 01:24:04.171505
2025-06-02T02:24:04.171505,8.1,324.0,10.12,1.33,7.0,290.3,2025-06-02 02:24:04.171505
2025-06-02T03:24:04.171505,18.83,269.0,20.16,1.58,11.7,270.6,2025-06-02 03:24:04.171505
2025-06-02T04:24:04.171505,17.92,256.9,21.44,0.09,4.8,213.5,2025-06-02 04:24:04.171505
2025-06-02T05:24:04.171505,23.61,64.0,29.43,1.19,5.4,93.0,2025-06-02 05:24:04.171505
2025-06-02T06:24:04.171505,14.84,39.0,21.43,0.9,5.3,339.6,2025-06-02 06:24:04.171505
2025-06-02T07:24:04.171505,13.69,138.7,18.86,0.36,5.9,74.0,2025-06-02 07:24:04.171505
2025-06-02T08:24:04.171505,10.42,272.4,16.65,1.19,3.7,303.1,2025-06-02 08:24:04.171505
2025-06-02T09:24:04.171505,18.89,278.6,23.6,0.77,4.7,284.5,2025-06-02 09:24:04.171505
2025-06-02T10:24:04.171505,18.15,290.3,23.54,1.41,6.2,316.4,2025-06-02 10:24:04.171505
2025-06-02T11:24:04.171505,10.98,33.6,10.55,1.77,6.5,12.2,2025-06-02 11:24:04.171505
2025-06-02T12:24:04.171505,18.86,308.5,23.02,0.74,8.8,284.5,2025-06-02 12:24:04.171505
2025-06-02T13:24:04.171505,16.06,95.5,22.23,1.25,7.8,110.2,2025-06-02 13:24:04.171505
2025-06-02T14:24:04.171505,13.7,153.3,18.89,1.05,6.4,170.0,2025-06-02 14:24:04.171505
2025-06-02T15:24:04.171505,15.22,54.6,17.79,1.03,5.9,120.8,2025-06-02 15:24:04.171505
2025-06-02T16:24:04.171505,12.38,349.1,18.65,1.53,6.2,337.8,2025-06-02 16:24:04.171505
2025-06-02T17:24:04.171505,16.62,61.2,19.22,0.82,6.5,70.8,2025-06-02 17:24:04.171505
2025-06-02T18:24:04.171505,21.3,203.0,26.01,0.83,11.4,181.4,2025-06-02 18:24:04.171505
2025-06-02T19:24:04.171505,11.53,184.4,13.7,1.47,5.3,182.5,2025-06-02 19:24:04.171505
2025-06-02T20:24:04.171505,18.66,67.0,21.12,0.46,6.4,76.9,2025-06-02 20:24:04.171505
2025-06-02T21:24:04.171505,10.95,37.5,17.99,0.63,5.0,76.5,2025-06-02 21:24:04.171505
2025-06-02T22:24:04.171505,18.17,334.7,24.98,1.62,11.6,312.5,2025-06-02 22:24:04.171505
2025-06-02T23:24:04.171505,11.92,68.4,14.37,0.46,5.4,78.5,2025-06-02 23:24:04.171505
2025-06-03T00:24:04.171505,15.26,235.3,21.7,1.25,7.2,299.0,2025-06-03 00:24:04.171505
2025-06-03T01:24:04.171505,16.17,315.5,15.58,0.5,3.0,311.8,2025-06-03 01:24:04.171505
2025-06-03T02:24:04.171505,12.66,21.8,23.69,1.27,7.5,351.9,2025-06-03 02:24:04.171505
2025-06-03T03:24:04.171505,15.18,225.7,20.7,0.07,5.6,219.2,2025-06-03 03:24:04.171505
2025-06-03T04:24:04.171505,10.93,211.5,14.31,0.91,6.2,243.9,2025-06-03 04:24:04.171505
2025-06-03T05:24:04.171505,13.53,154.5,17.16,1.22,7.2,178.2,2025-06-03 05:24:04.171505
2025-06-03T06:24:04.171505,19.9,45.6,28.77,1.89,4.3,45.9,2025-06-03 06:24:04.171505
2025-06-03T07:24:04.171505,14.51,220.5,17.56,0.26,6.2,223.1,2025-06-03 07:24:04.171505
2025-06-03T08:24:04.171505,11.03,77.9,12.73,1.12,6.3,143.4,2025-06-03 08:24:04.171505
2025-06-03T09:24:04.171505,16.39,253.4,22.84,0.46,3.4,225.7,2025-06-03 09:24:04.171505
2025-06-03T10:24:04.171505,9.78,105.2,14.66,0.95,4.2,142.1,2025-06-03 10:24:04.171505
2025-06-03T11:24:04.171505,10.97,14.2,11.79,1.47,7.0,326.8,2025-06-03 11:24:04.171505
2025-06-03T12:24:04.171505,11.28,272.3,16.11,1.58,3.9,292.6,2025-06-03 12:24:04.171505
2025-06-03T13:24:04.171505,3.09,155.2,11.2,0.41,6.7,187.8,2025-06-03 13:24:04.171505
2025-06-03T14:24:04.171505,17.75,65.1,15.62,0.61,6.3,79.4,2025-06-03 14:24:04.171505
2025-06-03T15:24:04.171505,18.95,330.9,25.77,0.89,3.0,343.4,2025-06-03 15:24:04.171505
2025-06-03T16:24:04.171505,9.55,355.0,16.44,1.45,6.3,316.6,2025-06-03 16:24:04.171505
2025-06-03T17:24:04.171505,24.43,135.6,27.79,0.01,8.5,168.8,2025-06-03 17:24:04.171505
2025-06-03T18:24:04.171505,16.38,133.0,22.76,1.18,7.4,162.2,2025-06-03 18:24:04.171505
2025-06-03T19:24:04.171505,7.1,103.7,13.44,1.57,8.4,138.6,2025-06-03 19:24:04.171505
2025-06-03T20:24:04.171505,19.64,8.6,32.36,0.62,5.0,353.8,2025-06-03 20:24:04.171505
2025-06-03T21:24:04.171505,10.55,286.4,7.26,0.78,6.7,344.5,2025-06-03 21:24:04.171505
2025-06-03T22:24:04.171505,15.07,18.6,23.94,1.13,7.7,59.7,2025-06-03 22:24:04.171505
2025-06-03T23:24:04.171505,15.28,150.7,21.77,1.18,5.4,217.7,2025-06-03 23:24:04.171505
2025-06-04T00:24:04.171505,13.65,90.3,19.91,1.63,8.3,18.8,2025-06-04 00:24:04.171505
2025-06-04T01:24:04.171505,17.58,249.8,15.93,1.73,6.3,222.7,2025-06-04 01:24:04.171505
2025-06-04T02:24:04.171505,7.24,274.4,13.02,0.98,5.0,357.4,2025-06-04 02:24:04.171505
2025-06-04T03:24:04.171505,19.17,272.2,27.32,1.42,9.0,210.5,2025-06-04 03:24:04.171505
2025-06-04T04:24:04.171505,14.06,68.2,21.49,0.52,5.6,113.3,2025-06-04 04:24:04.171505
2025-06-04T05:24:04.171505,18.75,321.3,25.7,1.31,5.9,285.8,2025-06-04 05:24:04.171505
2025-06-04T06:24:04.171505,4.07,335.5,9.52,1.16,8.4,22.6,2025-06-04 06:24:04.171505
2025-06-04T07:24:04.171505,10.01,38.6,13.95,1.24,11.1,72.2,2025-06-04 07:24:04.171505
2025-06-04T08:24:04.171505,13.06,71.3,15.41,1.39,3.8,67.8,2025-06-04 08:24:04.171505
2025-06-04T09:24:04.171505,22.96,249.1,26.9,0.0,7.0,250.3,2025-06-04 09:24:04.171505
2025-06-04T10:24:04.171505,14.57,116.1,18.75,1.4,3.0,136.6,2025-06-04 10:24:04.171505
2025-06-04T11:24:04.171505,11.93,272.2,12.1,1.33,8.2,213.4,2025-06-04 11:24:04.171505
2025-06-04T12:24:04.171505,18.53,205.8,18.55,1.15,4.2,192.5,2025-06-04 12:24:04.171505
2025-06-04T13:24:04.171505,14.08,259.3,17.15,1.29,5.1,267.7,2025-06-04 13:24:04.171505
2025-06-04T14:24:04.171505,11.51,189.9,13.91,0.18,6.6,118.7,2025-06-04 14:24:04.171505
2025-06-04T15:24:04.171505,12.32,264.2,14.62,1.79,3.0,297.5,2025-06-04 15:24:04.171505
2025-06-04T16:24:04.171505,21.78,311.1,24.55,0.68,7.2,255.2,2025-06-04 16:24:04.171505
2025-06-04T17:24:04.171505,13.6,69.5,23.25,0.78,6.2,132.7,2025-06-04 17:24:04.171505
2025-06-04T18:24:04.171505,12.12,121.8,17.07,1.91,3.0,91.2,2025-06-04 18:24:04.171505
2025-06-04T19:24:04.171505,35.51,144.8,44.3,2.33,6.0,174.6,2025-06-04 19:24:04.171505
2025-06-04T20:24:04.171505,34.35,76.2,44.7,3.4,6.1,100.8,2025-06-04 20:24:04.171505
2025-06-04T21:24:04.171505,48.02,298.5,56.14,2.68,9.5,282.4,2025-06-04 21:24:04.171505
2025-06-04T22:24:04.171505,32.98,231.2,45.69,2.42,7.2,261.1,2025-06-04 22:24:04.171505
2025-06-04T23:24:04.171505,31.98,301.2,32.77,1.66,5.5,296.6,2025-06-04 23:24:04.171505
2025-06-05T00:24:04.171505,29.06,202.8,35.54,2.46,7.1,222.7,2025-06-05 00:24:04.171505
2025-06-05T01:24:04.171505,35.08,324.9,42.78,2.7,8.7,297.7,2025-06-05 01:24:04.171505
2025-06-05T02:24:04.171505,35.18,5.9,35.02,3.15,9.5,60.4,2025-06-05 02:24:04.171505
2025-06-05T03:24:04.171505,30.59,183.5,41.68,2.97,7.8,186.7,2025-06-05 03:24:04.171505
2025-06-05T04:24:04.171505,39.24,62.3,56.13,3.0,9.6,85.2,2025-06-05 04:24:04.171505
2025-06-05T05:24:04.171505,31.19,342.0,46.64,4.55,7.8,325.6,2025-06-05 05:24:04.171505
2025-06-05T06:24:04.171505,41.16,11.2,53.92,3.17,10.0,47.7,2025-06-05 06:24:04.171505
2025-06-05T07:24:04.171505,39.6,142.6,57.21,3.25,9.8,124.5,2025-06-05 07:24:04.171505
2025-06-05T08:24:04.171505,43.53,200.7,54.61,3.56,8.2,201.1,2025-06-05 08:24:04.171505
2025-06-05T09:24:04.171505,42.18,309.2,54.96,1.8,7.6,302.8,2025-06-05 09:24:04.171505
2025-06-05T10:24:04.171505,26.0,160.3,45.46,3.48,7.9,192.8,2025-06-05 10:24:04.171505
2025-06-05T11:24:04.171505,32.29,321.5,48.03,3.38,8.5,316.3,2025-06-05 11:24:04.171505
2025-06-05T12:24:04.171505,40.23,339.3,45.9,1.86,9.2,353.7,2025-06-05 12:24:04.171505
2025-06-05T13:24:04.171505,37.04,11.4,45.44,3.55,7.9,2.0,2025-06-05 13:24:04.171505
2025-06-05T14:24:04.171505,45.1,319.2,46.43,3.35,4.6,306.2,2025-06-05 14:24:04.171505
2025-06-05T15:24:04.171505,24.57,71.1,36.52,2.73,3.8,114.1,2025-06-05 15:24:04.171505
2025-06-05T16:24:04.171505,42.45,82.2,54.25,3.03,10.7,116.2,2025-06-05 16:24:04.171505
2025-06-05T17:24:04.171505,30.29,103.9,41.3,3.31,4.4,172.1,2025-06-05 17:24:04.171505
2025-06-05T18:24:04.171505,38.2,187.6,55.57,3.13,7.9,163.1,2025-06-05 18:24:04.171505
2025-06-05T19:24:04.171505,10.18,258.0,18.98,1.69,4.0,255.4,2025-06-05 19:24:04.171505
2025-06-05T20:24:04.171505,16.7,262.6,23.08,1.5,6.2,271.9,2025-06-05 20:24:04.171505
2025-06-05T21:24:04.171505,18.12,293.0,20.62,2.08,6.9,244.8,2025-06-05 21:24:04.171505
2025-06-05T22:24:04.171505,10.89,38.1,19.6,1.14,3.0,21.8,2025-06-05 22:24:04.171505
2025-06-05T23:24:04.171505,22.06,177.0,26.79,1.1,8.4,147.2,2025-06-05 23:24:04.171505
2025-06-06T00:24:04.171505,14.02,221.1,21.5,0.33,3.0,203.1,2025-06-06 00:24:04.171505
2025-06-06T01:24:04.171505,13.04,170.0,12.47,0.66,6.0,146.8,2025-06-06 01:24:04.171505
2025-06-06T02:24:04.171505,23.29,55.3,26.23,0.66,9.1,38.7,2025-06-06 02:24:04.171505
2025-06-06T03:24:04.171505,14.22,91.8,23.28,1.73,4.4,94.5,2025-06-06 03:24:04.171505
2025-06-06T04:24:04.171505,10.07,314.9,14.9,1.0,8.3,335.6,2025-06-06 04:24:04.171505
2025-06-06T05:24:04.171505,21.04,248.0,25.05,0.89,7.3,265.6,2025-06-06 05:24:04.171505
2025-06-06T06:24:04.171505,14.56,321.3,16.65,0.52,8.9,10.5,2025-06-06 06:24:04.171505
2025-06-06T07:24:04.171505,12.43,89.9,18.31,2.2,3.9,94.8,2025-06-06 07:24:04.171505
2025-06-06T08:24:04.171505,21.43,4.4,23.95,0.99,4.8,335.9,2025-06-06 08:24:04.171505
2025-06-06T09:24:04.171505,14.1,60.5,20.45,0.5,4.6,17.6,2025-06-06 09:24:04.171505
2025-06-06T10:24:04.171505,12.89,1.0,18.24,0.8,5.5,341.3,2025-06-06 10:24:04.171505
2025-06-06T11:24:04.171505,18.46,65.3,27.76,0.77,7.0,76.3,2025-06-06 11:24:04.171505
2025-06-06T12:24:04.171505,22.83,63.0,29.35,0.11,6.9,56.3,2025-06-06 12:24:04.171505
2025-06-06T13:24:04.171505,19.98,178.9,22.91,0.26,6.3,171.7,2025-06-06 13:24:04.171505
2025-06-06T14:24:04.171505,21.43,317.5,20.7,0.36,3.9,306.6,2025-06-06 14:24:04.171505
2025-06-06T15:24:04.171505,22.0,235.0,29.86,1.25,6.3,209.1,2025-06-06 15:24:04.171505
2025-06-06T16:24:04.171505,19.29,160.3,20.95,1.42,8.4,155.0,2025-06-06 16:24:04.171505
2025-06-06T17:24:04.171505,17.0,319.5,13.42,1.15,5.8,340.7,2025-06-06 17:24:04.171505
2025-06-06T18:24:04.171505,14.63,93.5,16.21,0.93,6.1,98.4,2025-06-06 18:24:04.171505
2025-06-06T19:24:04.171505,20.2,78.0,21.94,1.09,8.6,83.4,2025-06-06 19:24:04.171505
2025-06-06T20:24:04.171505,12.07,300.9,15.96,0.55,5.7,263.0,2025-06-06 20:24:04.171505
2025-06-06T21:24:04.171505,9.15,225.6,10.25,1.86,5.1,213.6,2025-06-06 21:24:04.171505
2025-06-06T22:24:04.171505,10.28,22.1,14.57,2.23,8.8,41.5,2025-06-06 22:24:04.171505
2025-06-06T23:24:04.171505,10.84,66.2,10.51,1.51,8.3,52.1,2025-06-06 23:24:04.171505
2025-06-07T00:24:04.171505,14.17,201.1,21.42,1.2,5.2,204.5,2025-06-07 00:24:04.171505
2025-06-07T01:24:04.171505,20.4,244.5,21.8,1.32,6.7,270.7,2025-06-07 01:24:04.171505
2025-06-07T02:24:04.171505,11.53,79.2,11.68,0.73,7.8,58.4,2025-06-07 02:24:04.171505
2025-06-07T03:24:04.171505,5.89,297.5,16.15,1.41,7.5,314.8,2025-06-07 03:24:04.171505
2025-06-07T04:24:04.171505,13.78,16.4,18.29,0.79,11.3,2.5,2025-06-07 04:24:04.171505
2025-06-07T05:24:04.171505,17.33,211.6,19.29,1.75,4.7,243.6,2025-06-07 05:24:04.171505
2025-06-07T06:24:04.171505,16.92,155.3,22.21,1.01,5.9,141.8,2025-06-07 06:24:04.171505
2025-06-07T07:24:04.171505,22.4,155.4,27.07,0.61,5.0,175.7,2025-06-07 07:24:04.171505
2025-06-07T08:24:04.171505,17.8,149.3,22.03,1.29,4.7,178.4,2025-06-07 08:24:04.171505
2025-06-07T09:24:04.171505,19.37,223.7,21.43,0.57,6.2,166.3,2025-06-07 09:24:04.171505
2025-06-07T10:24:04.171505,16.39,144.5,17.26,0.68,5.3,128.5,2025-06-07 10:24:04.171505
2025-06-07T11:24:04.171505,15.04,118.5,18.43,0.27,7.6,143.8,2025-06-07 11:24:04.171505
2025-06-07T12:24:04.171505,7.3,45.7,13.19,1.34,3.9,42.2,2025-06-07 12:24:04.171505
2025-06-07T13:24:04.171505,24.21,31.8,34.98,0.17,11.0,61.3,2025-06-07 13:24:04.171505
2025-06-07T14:24:04.171505,19.85,335.2,21.87,1.25,5.8,342.2,2025-06-07 14:24:04.171505
2025-06-07T15:24:04.171505,20.98,20.7,26.21,0.92,8.2,42.7,2025-06-07 15:24:04.171505
2025-06-07T16:24:04.171505,11.68,242.5,13.54,0.72,4.8,271.7,2025-06-07 16:24:04.171505
2025-06-07T17:24:04.171505,14.22,255.2,23.52,1.68,6.5,302.5,2025-06-07 17:24:04.171505
2025-06-07T18:24:04.171505,14.69,212.3,20.07,0.83,4.2,231.3,2025-06-07 18:24:04.171505
2025-06-07T19:24:04.171505,11.08,74.7,25.26,0.46,3.5,120.6,2025-06-07 19:24:04.171505
2025-06-07T20:24:04.171505,15.32,30.9,22.04,0.08,4.6,334.1,2025-06-07 20:24:04.171505
2025-06-07T21:24:04.171505,15.58,60.7,13.86,0.34,4.9,72.6,2025-06-07 21:24:04.171505
2025-06-07T22:24:04.171505,16.53,315.1,24.21,1.38,8.3,324.2,2025-06-07 22:24:04.171505
2025-06-07T23:24:04.171505,17.56,121.1,22.98,0.8,5.3,133.7,2025-06-07 23:24:04.171505
2025-06-08T00:24:04.171505,14.53,213.2,17.54,0.67,3.6,215.5,2025-06-08 00:24:04.171505
2025-06-08T01:24:04.171505,10.69,66.0,18.11,0.72,3.2,49.9,2025-06-08 01:24:04.171505
2025-06-08T02:24:04.171505,12.96,295.0,18.08,1.57,6.0,311.3,2025-06-08 02:24:04.171505
2025-06-08T03:24:04.171505,12.58,100.2,23.24,1.0,3.0,158.5,2025-06-08 03:24:04.171505
2025-06-08T04:24:04.171505,22.88,197.6,33.37,0.49,7.8,204.3,2025-06-08 04:24:04.171505
2025-06-08T05:24:04.171505,8.64,197.6,11.7,0.66,7.8,205.9,2025-06-08 05:24:04.171505
2025-06-08T06:24:04.171505,8.25,35.3,12.31,0.63,7.7,67.0,2025-06-08 06:24:04.171505
2025-06-08T07:24:04.171505,11.22,278.8,8.01,0.12,8.8,256.3,2025-06-08 07:24:04.171505
2025-06-08T08:24:04.171505,23.21,320.1,32.01,1.01,5.4,327.0,2025-06-08 08:24:04.171505
2025-06-08T09:24:04.171505,23.0,33.0,29.27,1.36,8.3,55.6,2025-06-08 09:24:04.171505
2025-06-08T10:24:04.171505,13.53,113.1,10.98,0.0,4.0,116.5,2025-06-08 10:24:04.171505
2025-06-08T11:24:04.171505,15.92,284.4,26.77,0.37,5.9,262.3,2025-06-08 11:24:04.171505
2025-06-08T12:24:04.171505,15.14,222.4,15.34,1.7,4.6,221.4,2025-06-08 12:24:04.171505
