sailing_id,route,vessel,etd_iso,eta_iso,head_deg,etd
Portsmouth_Jersey_20250825_0600_683,Portsmouth→Jersey,Channel Star,2025-08-25T06:00:00,2025-08-25T16:00:00,218.1,2025-08-25 06:00:00
Portsmouth_Jersey_20250825_1800_684,Portsmouth→Jersey,Channel Star,2025-08-25T18:00:00,2025-08-26T04:00:00,211.5,2025-08-25 18:00:00
St. Malo_Jersey_20250825_0600_685,St. Malo→Jersey,Celtic Voyager,2025-08-25T06:00:00,2025-08-25T15:00:00,297.4,2025-08-25 06:00:00
St. Malo_Jersey_20250825_1200_686,St. Malo→Jersey,Celtic Voyager,2025-08-25T12:00:00,2025-08-25T21:00:00,295.2,2025-08-25 12:00:00
Poole_Jersey_20250825_1200_687,Poole→Jersey,Jersey Clipper,2025-08-25T12:00:00,2025-08-25T20:00:00,197.4,2025-08-25 12:00:00
Poole_Jersey_20250825_1800_688,Poole→Jersey,Jersey Clipper,2025-08-25T18:00:00,2025-08-26T02:00:00,200.2,2025-08-25 18:00:00
Poole_Jersey_20250825_0600_689,Poole→Jersey,Jersey Clipper,2025-08-25T06:00:00,2025-08-25T14:00:00,199.5,2025-08-25 06:00:00
Portsmouth_Jersey_20250826_1200_690,Portsmouth→Jersey,Channel Star,2025-08-26T12:00:00,2025-08-26T22:00:00,211.7,2025-08-26 12:00:00
Portsmouth_Jersey_20250826_1800_691,Portsmouth→Jersey,Island Spirit,2025-08-26T18:00:00,2025-08-27T04:00:00,221.1,2025-08-26 18:00:00
Portsmouth_Jersey_20250826_0600_692,Portsmouth→Jersey,Island Spirit,2025-08-26T06:00:00,2025-08-26T16:00:00,217.1,2025-08-26 06:00:00
St. Malo_Jersey_20250826_1800_693,St. Malo→Jersey,Celtic Voyager,2025-08-26T18:00:00,2025-08-27T03:00:00,303.1,2025-08-26 18:00:00
St. Malo_Jersey_20250826_1200_694,St. Malo→Jersey,Celtic Voyager,2025-08-26T12:00:00,2025-08-26T21:00:00,298.3,2025-08-26 12:00:00
St. Malo_Jersey_20250826_0600_695,St. Malo→Jersey,Celtic Voyager,2025-08-26T06:00:00,2025-08-26T15:00:00,302.2,2025-08-26 06:00:00
Poole_Jersey_20250826_0600_696,Poole→Jersey,Jersey Clipper,2025-08-26T06:00:00,2025-08-26T14:00:00,207.8,2025-08-26 06:00:00
Poole_Jersey_20250826_1200_697,Poole→Jersey,Jersey Clipper,2025-08-26T12:00:00,2025-08-26T20:00:00,205.0,2025-08-26 12:00:00
Portsmouth_Jersey_20250827_0600_698,Portsmouth→Jersey,Channel Star,2025-08-27T06:00:00,2025-08-27T16:00:00,217.4,2025-08-27 06:00:00
Portsmouth_Jersey_20250827_1200_699,Portsmouth→Jersey,Channel Star,2025-08-27T12:00:00,2025-08-27T22:00:00,220.6,2025-08-27 12:00:00
Portsmouth_Jersey_20250827_1800_700,Portsmouth→Jersey,Island Spirit,2025-08-27T18:00:00,2025-08-28T04:00:00,210.6,2025-08-27 18:00:00
St. Malo_Jersey_20250827_0600_701,St. Malo→Jersey,Celtic Voyager,2025-08-27T06:00:00,2025-08-27T15:00:00,304.4,2025-08-27 06:00:00
Poole_Jersey_20250827_1800_702,Poole→Jersey,Jersey Clipper,2025-08-27T18:00:00,2025-08-28T02:00:00,204.2,2025-08-27 18:00:00
Poole_Jersey_20250827_0600_703,Poole→Jersey,Jersey Clipper,2025-08-27T06:00:00,2025-08-27T14:00:00,196.3,2025-08-27 06:00:00
Portsmouth_Jersey_20250828_1800_704,Portsmouth→Jersey,Channel Star,2025-08-28T18:00:00,2025-08-29T04:00:00,226.8,2025-08-28 18:00:00
Portsmouth_Jersey_20250828_1200_705,Portsmouth→Jersey,Island Spirit,2025-08-28T12:00:00,2025-08-28T22:00:00,221.3,2025-08-28 12:00:00
Portsmouth_Jersey_20250828_0600_706,Portsmouth→Jersey,Channel Star,2025-08-28T06:00:00,2025-08-28T16:00:00,219.1,2025-08-28 06:00:00
St. Malo_Jersey_20250828_1800_707,St. Malo→Jersey,Celtic Voyager,2025-08-28T18:00:00,2025-08-29T03:00:00,291.9,2025-08-28 18:00:00
St. Malo_Jersey_20250828_1200_708,St. Malo→Jersey,Celtic Voyager,2025-08-28T12:00:00,2025-08-28T21:00:00,299.6,2025-08-28 12:00:00
St. Malo_Jersey_20250828_0600_709,St. Malo→Jersey,Celtic Voyager,2025-08-28T06:00:00,2025-08-28T15:00:00,304.3,2025-08-28 06:00:00
Poole_Jersey_20250828_1200_710,Poole→Jersey,Jersey Clipper,2025-08-28T12:00:00,2025-08-28T20:00:00,194.7,2025-08-28 12:00:00
Poole_Jersey_20250828_1800_711,Poole→Jersey,Jersey Clipper,2025-08-28T18:00:00,2025-08-29T02:00:00,198.3,2025-08-28 18:00:00
Poole_Jersey_20250828_0600_712,Poole→Jersey,Jersey Clipper,2025-08-28T06:00:00,2025-08-28T14:00:00,207.0,2025-08-28 06:00:00
Portsmouth_Jersey_20250829_0600_713,Portsmouth→Jersey,Island Spirit,2025-08-29T06:00:00,2025-08-29T16:00:00,222.7,2025-08-29 06:00:00
Portsmouth_Jersey_20250829_1800_714,Portsmouth→Jersey,Channel Star,2025-08-29T18:00:00,2025-08-30T04:00:00,215.3,2025-08-29 18:00:00
St. Malo_Jersey_20250829_1200_715,St. Malo→Jersey,Celtic Voyager,2025-08-29T12:00:00,2025-08-29T21:00:00,307.2,2025-08-29 12:00:00
St. Malo_Jersey_20250829_0600_716,St. Malo→Jersey,Celtic Voyager,2025-08-29T06:00:00,2025-08-29T15:00:00,296.5,2025-08-29 06:00:00
St. Malo_Jersey_20250829_1800_717,St. Malo→Jersey,Celtic Voyager,2025-08-29T18:00:00,2025-08-30T03:00:00,292.3,2025-08-29 18:00:00
Poole_Jersey_20250829_1200_718,Poole→Jersey,Jersey Clipper,2025-08-29T12:00:00,2025-08-29T20:00:00,197.7,2025-08-29 12:00:00
Poole_Jersey_20250829_1800_719,Poole→Jersey,Jersey Clipper,2025-08-29T18:00:00,2025-08-30T02:00:00,203.2,2025-08-29 18:00:00
Portsmouth_Jersey_20250830_1200_720,Portsmouth→Jersey,Channel Star,2025-08-30T12:00:00,2025-08-30T22:00:00,225.1,2025-08-30 12:00:00
Portsmouth_Jersey_20250830_0600_721,Portsmouth→Jersey,Channel Star,2025-08-30T06:00:00,2025-08-30T16:00:00,215.2,2025-08-30 06:00:00
St. Malo_Jersey_20250830_1800_722,St. Malo→Jersey,Celtic Voyager,2025-08-30T18:00:00,2025-08-31T03:00:00,302.1,2025-08-30 18:00:00
St. Malo_Jersey_20250830_0600_723,St. Malo→Jersey,Celtic Voyager,2025-08-30T06:00:00,2025-08-30T15:00:00,298.7,2025-08-30 06:00:00
St. Malo_Jersey_20250830_1200_724,St. Malo→Jersey,Celtic Voyager,2025-08-30T12:00:00,2025-08-30T21:00:00,300.7,2025-08-30 12:00:00
Poole_Jersey_20250830_0600_725,Poole→Jersey,Jersey Clipper,2025-08-30T06:00:00,2025-08-30T14:00:00,202.8,2025-08-30 06:00:00
Poole_Jersey_20250830_1200_726,Poole→Jersey,Jersey Clipper,2025-08-30T12:00:00,2025-08-30T20:00:00,194.0,2025-08-30 12:00:00
Portsmouth_Jersey_20250831_1800_727,Portsmouth→Jersey,Island Spirit,2025-08-31T18:00:00,2025-09-01T04:00:00,211.6,2025-08-31 18:00:00
Portsmouth_Jersey_20250831_0600_728,Portsmouth→Jersey,Channel Star,2025-08-31T06:00:00,2025-08-31T16:00:00,214.4,2025-08-31 06:00:00
Portsmouth_Jersey_20250831_1200_729,Portsmouth→Jersey,Island Spirit,2025-08-31T12:00:00,2025-08-31T22:00:00,219.4,2025-08-31 12:00:00
St. Malo_Jersey_20250831_1200_730,St. Malo→Jersey,Celtic Voyager,2025-08-31T12:00:00,2025-08-31T21:00:00,304.8,2025-08-31 12:00:00
St. Malo_Jersey_20250831_1800_731,St. Malo→Jersey,Celtic Voyager,2025-08-31T18:00:00,2025-09-01T03:00:00,301.9,2025-08-31 18:00:00
Poole_Jersey_20250831_0600_732,Poole→Jersey,Jersey Clipper,2025-08-31T06:00:00,2025-08-31T14:00:00,207.6,2025-08-31 06:00:00
Portsmouth_Jersey_20250901_1800_733,Portsmouth→Jersey,Channel Star,2025-09-01T18:00:00,2025-09-02T04:00:00,222.3,2025-09-01 18:00:00
Portsmouth_Jersey_20250901_0600_734,Portsmouth→Jersey,Channel Star,2025-09-01T06:00:00,2025-09-01T16:00:00,221.7,2025-09-01 06:00:00
Portsmouth_Jersey_20250901_1200_735,Portsmouth→Jersey,Channel Star,2025-09-01T12:00:00,2025-09-01T22:00:00,228.5,2025-09-01 12:00:00
St. Malo_Jersey_20250901_0600_736,St. Malo→Jersey,Celtic Voyager,2025-09-01T06:00:00,2025-09-01T15:00:00,292.8,2025-09-01 06:00:00
St. Malo_Jersey_20250901_1800_737,St. Malo→Jersey,Celtic Voyager,2025-09-01T18:00:00,2025-09-02T03:00:00,309.1,2025-09-01 18:00:00
Poole_Jersey_20250901_1800_738,Poole→Jersey,Jersey Clipper,2025-09-01T18:00:00,2025-09-02T02:00:00,193.2,2025-09-01 18:00:00
Poole_Jersey_20250901_0600_739,Poole→Jersey,Jersey Clipper,2025-09-01T06:00:00,2025-09-01T14:00:00,197.9,2025-09-01 06:00:00
Poole_Jersey_20250901_1200_740,Poole→Jersey,Jersey Clipper,2025-09-01T12:00:00,2025-09-01T20:00:00,192.7,2025-09-01 12:00:00
Portsmouth_Jersey_20250902_0600_741,Portsmouth→Jersey,Island Spirit,2025-09-02T06:00:00,2025-09-02T16:00:00,222.3,2025-09-02 06:00:00
Portsmouth_Jersey_20250902_1800_742,Portsmouth→Jersey,Island Spirit,2025-09-02T18:00:00,2025-09-03T04:00:00,221.5,2025-09-02 18:00:00
St. Malo_Jersey_20250902_1800_743,St. Malo→Jersey,Celtic Voyager,2025-09-02T18:00:00,2025-09-03T03:00:00,300.8,2025-09-02 18:00:00
St. Malo_Jersey_20250902_0600_744,St. Malo→Jersey,Celtic Voyager,2025-09-02T06:00:00,2025-09-02T15:00:00,300.5,2025-09-02 06:00:00
St. Malo_Jersey_20250902_1200_745,St. Malo→Jersey,Celtic Voyager,2025-09-02T12:00:00,2025-09-02T21:00:00,301.2,2025-09-02 12:00:00
Poole_Jersey_20250902_0600_746,Poole→Jersey,Jersey Clipper,2025-09-02T06:00:00,2025-09-02T14:00:00,212.9,2025-09-02 06:00:00
Poole_Jersey_20250902_1800_747,Poole→Jersey,Jersey Clipper,2025-09-02T18:00:00,2025-09-03T02:00:00,203.3,2025-09-02 18:00:00
Poole_Jersey_20250902_1200_748,Poole→Jersey,Jersey Clipper,2025-09-02T12:00:00,2025-09-02T20:00:00,200.3,2025-09-02 12:00:00
Portsmouth_Jersey_20250903_1800_749,Portsmouth→Jersey,Island Spirit,2025-09-03T18:00:00,2025-09-04T04:00:00,217.2,2025-09-03 18:00:00
Portsmouth_Jersey_20250903_1200_750,Portsmouth→Jersey,Channel Star,2025-09-03T12:00:00,2025-09-03T22:00:00,222.1,2025-09-03 12:00:00
Portsmouth_Jersey_20250903_0600_751,Portsmouth→Jersey,Island Spirit,2025-09-03T06:00:00,2025-09-03T16:00:00,208.3,2025-09-03 06:00:00
St. Malo_Jersey_20250903_0600_752,St. Malo→Jersey,Celtic Voyager,2025-09-03T06:00:00,2025-09-03T15:00:00,310.0,2025-09-03 06:00:00
St. Malo_Jersey_20250903_1800_753,St. Malo→Jersey,Celtic Voyager,2025-09-03T18:00:00,2025-09-04T03:00:00,306.6,2025-09-03 18:00:00
Poole_Jersey_20250903_1200_754,Poole→Jersey,Jersey Clipper,2025-09-03T12:00:00,2025-09-03T20:00:00,208.1,2025-09-03 12:00:00
Poole_Jersey_20250903_1800_755,Poole→Jersey,Jersey Clipper,2025-09-03T18:00:00,2025-09-04T02:00:00,210.5,2025-09-03 18:00:00
Portsmouth_Jersey_20250904_1200_756,Portsmouth→Jersey,Island Spirit,2025-09-04T12:00:00,2025-09-04T22:00:00,226.0,2025-09-04 12:00:00
Portsmouth_Jersey_20250904_0600_757,Portsmouth→Jersey,Channel Star,2025-09-04T06:00:00,2025-09-04T16:00:00,220.5,2025-09-04 06:00:00
Portsmouth_Jersey_20250904_1800_758,Portsmouth→Jersey,Channel Star,2025-09-04T18:00:00,2025-09-05T04:00:00,214.7,2025-09-04 18:00:00
St. Malo_Jersey_20250904_1200_759,St. Malo→Jersey,Celtic Voyager,2025-09-04T12:00:00,2025-09-04T21:00:00,294.3,2025-09-04 12:00:00
St. Malo_Jersey_20250904_1800_760,St. Malo→Jersey,Celtic Voyager,2025-09-04T18:00:00,2025-09-05T03:00:00,305.0,2025-09-04 18:00:00
Poole_Jersey_20250904_0600_761,Poole→Jersey,Jersey Clipper,2025-09-04T06:00:00,2025-09-04T14:00:00,210.3,2025-09-04 06:00:00
Poole_Jersey_20250904_1800_762,Poole→Jersey,Jersey Clipper,2025-09-04T18:00:00,2025-09-05T02:00:00,193.3,2025-09-04 18:00:00
Portsmouth_Jersey_20250905_1800_763,Portsmouth→Jersey,Channel Star,2025-09-05T18:00:00,2025-09-06T04:00:00,212.7,2025-09-05 18:00:00
Portsmouth_Jersey_20250905_0600_764,Portsmouth→Jersey,Channel Star,2025-09-05T06:00:00,2025-09-05T16:00:00,220.3,2025-09-05 06:00:00
St. Malo_Jersey_20250905_0600_765,St. Malo→Jersey,Celtic Voyager,2025-09-05T06:00:00,2025-09-05T15:00:00,298.4,2025-09-05 06:00:00
St. Malo_Jersey_20250905_1200_766,St. Malo→Jersey,Celtic Voyager,2025-09-05T12:00:00,2025-09-05T21:00:00,295.7,2025-09-05 12:00:00
Poole_Jersey_20250905_0600_767,Poole→Jersey,Jersey Clipper,2025-09-05T06:00:00,2025-09-05T14:00:00,193.2,2025-09-05 06:00:00
Poole_Jersey_20250905_1800_768,Poole→Jersey,Jersey Clipper,2025-09-05T18:00:00,2025-09-06T02:00:00,190.6,2025-09-05 18:00:00
Portsmouth_Jersey_20250906_1200_769,Portsmouth→Jersey,Channel Star,2025-09-06T12:00:00,2025-09-06T22:00:00,225.2,2025-09-06 12:00:00
Portsmouth_Jersey_20250906_0600_770,Portsmouth→Jersey,Island Spirit,2025-09-06T06:00:00,2025-09-06T16:00:00,224.0,2025-09-06 06:00:00
St. Malo_Jersey_20250906_0600_771,St. Malo→Jersey,Celtic Voyager,2025-09-06T06:00:00,2025-09-06T15:00:00,295.1,2025-09-06 06:00:00
St. Malo_Jersey_20250906_1200_772,St. Malo→Jersey,Celtic Voyager,2025-09-06T12:00:00,2025-09-06T21:00:00,302.1,2025-09-06 12:00:00
St. Malo_Jersey_20250906_1800_773,St. Malo→Jersey,Celtic Voyager,2025-09-06T18:00:00,2025-09-07T03:00:00,302.8,2025-09-06 18:00:00
Poole_Jersey_20250906_0600_774,Poole→Jersey,Jersey Clipper,2025-09-06T06:00:00,2025-09-06T14:00:00,204.0,2025-09-06 06:00:00
Poole_Jersey_20250906_1800_775,Poole→Jersey,Jersey Clipper,2025-09-06T18:00:00,2025-09-07T02:00:00,193.1,2025-09-06 18:00:00
Poole_Jersey_20250906_1200_776,Poole→Jersey,Jersey Clipper,2025-09-06T12:00:00,2025-09-06T20:00:00,194.5,2025-09-06 12:00:00
Portsmouth_Jersey_20250907_1800_777,Portsmouth→Jersey,Channel Star,2025-09-07T18:00:00,2025-09-08T04:00:00,214.7,2025-09-07 18:00:00
Portsmouth_Jersey_20250907_0600_778,Portsmouth→Jersey,Island Spirit,2025-09-07T06:00:00,2025-09-07T16:00:00,227.3,2025-09-07 06:00:00
Portsmouth_Jersey_20250907_1200_779,Portsmouth→Jersey,Channel Star,2025-09-07T12:00:00,2025-09-07T22:00:00,222.1,2025-09-07 12:00:00
St. Malo_Jersey_20250907_1200_780,St. Malo→Jersey,Celtic Voyager,2025-09-07T12:00:00,2025-09-07T21:00:00,302.6,2025-09-07 12:00:00
St. Malo_Jersey_20250907_0600_781,St. Malo→Jersey,Celtic Voyager,2025-09-07T06:00:00,2025-09-07T15:00:00,299.8,2025-09-07 06:00:00
Poole_Jersey_20250907_1800_782,Poole→Jersey,Jersey Clipper,2025-09-07T18:00:00,2025-09-08T02:00:00,203.5,2025-09-07 18:00:00
Poole_Jersey_20250907_1200_783,Poole→Jersey,Jersey Clipper,2025-09-07T12:00:00,2025-09-07T20:00:00,196.6,2025-09-07 12:00:00
Portsmouth_Jersey_20250908_1800_784,Portsmouth→Jersey,Island Spirit,2025-09-08T18:00:00,2025-09-09T04:00:00,217.1,2025-09-08 18:00:00
Portsmouth_Jersey_20250908_0600_785,Portsmouth→Jersey,Island Spirit,2025-09-08T06:00:00,2025-09-08T16:00:00,220.8,2025-09-08 06:00:00
Portsmouth_Jersey_20250908_1200_786,Portsmouth→Jersey,Island Spirit,2025-09-08T12:00:00,2025-09-08T22:00:00,230.0,2025-09-08 12:00:00
St. Malo_Jersey_20250908_1200_787,St. Malo→Jersey,Celtic Voyager,2025-09-08T12:00:00,2025-09-08T21:00:00,292.9,2025-09-08 12:00:00
St. Malo_Jersey_20250908_0600_788,St. Malo→Jersey,Celtic Voyager,2025-09-08T06:00:00,2025-09-08T15:00:00,289.1,2025-09-08 06:00:00
Poole_Jersey_20250908_1800_789,Poole→Jersey,Jersey Clipper,2025-09-08T18:00:00,2025-09-09T02:00:00,208.6,2025-09-08 18:00:00
Poole_Jersey_20250908_0600_790,Poole→Jersey,Jersey Clipper,2025-09-08T06:00:00,2025-09-08T14:00:00,195.4,2025-09-08 06:00:00
Portsmouth_Jersey_20250909_1200_791,Portsmouth→Jersey,Island Spirit,2025-09-09T12:00:00,2025-09-09T22:00:00,218.1,2025-09-09 12:00:00
Portsmouth_Jersey_20250909_0600_792,Portsmouth→Jersey,Island Spirit,2025-09-09T06:00:00,2025-09-09T16:00:00,227.3,2025-09-09 06:00:00
St. Malo_Jersey_20250909_0600_793,St. Malo→Jersey,Celtic Voyager,2025-09-09T06:00:00,2025-09-09T15:00:00,293.7,2025-09-09 06:00:00
St. Malo_Jersey_20250909_1800_794,St. Malo→Jersey,Celtic Voyager,2025-09-09T18:00:00,2025-09-10T03:00:00,305.6,2025-09-09 18:00:00
Poole_Jersey_20250909_1200_795,Poole→Jersey,Jersey Clipper,2025-09-09T12:00:00,2025-09-09T20:00:00,205.6,2025-09-09 12:00:00
Poole_Jersey_20250909_0600_796,Poole→Jersey,Jersey Clipper,2025-09-09T06:00:00,2025-09-09T14:00:00,207.6,2025-09-09 06:00:00
Portsmouth_Jersey_20250910_0600_797,Portsmouth→Jersey,Island Spirit,2025-09-10T06:00:00,2025-09-10T16:00:00,226.7,2025-09-10 06:00:00
Portsmouth_Jersey_20250910_1800_798,Portsmouth→Jersey,Island Spirit,2025-09-10T18:00:00,2025-09-11T04:00:00,226.6,2025-09-10 18:00:00
Portsmouth_Jersey_20250910_1200_799,Portsmouth→Jersey,Channel Star,2025-09-10T12:00:00,2025-09-10T22:00:00,217.4,2025-09-10 12:00:00
St. Malo_Jersey_20250910_0600_800,St. Malo→Jersey,Celtic Voyager,2025-09-10T06:00:00,2025-09-10T15:00:00,298.8,2025-09-10 06:00:00
St. Malo_Jersey_20250910_1200_801,St. Malo→Jersey,Celtic Voyager,2025-09-10T12:00:00,2025-09-10T21:00:00,305.8,2025-09-10 12:00:00
Poole_Jersey_20250910_0600_802,Poole→Jersey,Jersey Clipper,2025-09-10T06:00:00,2025-09-10T14:00:00,200.9,2025-09-10 06:00:00
Poole_Jersey_20250910_1800_803,Poole→Jersey,Jersey Clipper,2025-09-10T18:00:00,2025-09-11T02:00:00,201.9,2025-09-10 18:00:00
Portsmouth_Jersey_20250911_0600_804,Portsmouth→Jersey,Channel Star,2025-09-11T06:00:00,2025-09-11T16:00:00,217.5,2025-09-11 06:00:00
Portsmouth_Jersey_20250911_1800_805,Portsmouth→Jersey,Channel Star,2025-09-11T18:00:00,2025-09-12T04:00:00,216.1,2025-09-11 18:00:00
St. Malo_Jersey_20250911_1800_806,St. Malo→Jersey,Celtic Voyager,2025-09-11T18:00:00,2025-09-12T03:00:00,300.9,2025-09-11 18:00:00
St. Malo_Jersey_20250911_1200_807,St. Malo→Jersey,Celtic Voyager,2025-09-11T12:00:00,2025-09-11T21:00:00,298.1,2025-09-11 12:00:00
St. Malo_Jersey_20250911_0600_808,St. Malo→Jersey,Celtic Voyager,2025-09-11T06:00:00,2025-09-11T15:00:00,296.5,2025-09-11 06:00:00
Poole_Jersey_20250911_1800_809,Poole→Jersey,Jersey Clipper,2025-09-11T18:00:00,2025-09-12T02:00:00,196.7,2025-09-11 18:00:00
Poole_Jersey_20250911_1200_810,Poole→Jersey,Jersey Clipper,2025-09-11T12:00:00,2025-09-11T20:00:00,196.2,2025-09-11 12:00:00
Portsmouth_Jersey_20250912_1200_811,Portsmouth→Jersey,Channel Star,2025-09-12T12:00:00,2025-09-12T22:00:00,219.2,2025-09-12 12:00:00
Portsmouth_Jersey_20250912_1800_812,Portsmouth→Jersey,Channel Star,2025-09-12T18:00:00,2025-09-13T04:00:00,218.9,2025-09-12 18:00:00
St. Malo_Jersey_20250912_1800_813,St. Malo→Jersey,Celtic Voyager,2025-09-12T18:00:00,2025-09-13T03:00:00,300.1,2025-09-12 18:00:00
St. Malo_Jersey_20250912_0600_814,St. Malo→Jersey,Celtic Voyager,2025-09-12T06:00:00,2025-09-12T15:00:00,302.7,2025-09-12 06:00:00
St. Malo_Jersey_20250912_1200_815,St. Malo→Jersey,Celtic Voyager,2025-09-12T12:00:00,2025-09-12T21:00:00,302.1,2025-09-12 12:00:00
Poole_Jersey_20250912_1800_816,Poole→Jersey,Jersey Clipper,2025-09-12T18:00:00,2025-09-13T02:00:00,200.0,2025-09-12 18:00:00
Poole_Jersey_20250912_1200_817,Poole→Jersey,Jersey Clipper,2025-09-12T12:00:00,2025-09-12T20:00:00,211.4,2025-09-12 12:00:00
Portsmouth_Jersey_20250913_1200_818,Portsmouth→Jersey,Channel Star,2025-09-13T12:00:00,2025-09-13T22:00:00,208.9,2025-09-13 12:00:00
Portsmouth_Jersey_20250913_0600_819,Portsmouth→Jersey,Channel Star,2025-09-13T06:00:00,2025-09-13T16:00:00,219.6,2025-09-13 06:00:00
Portsmouth_Jersey_20250913_1800_820,Portsmouth→Jersey,Channel Star,2025-09-13T18:00:00,2025-09-14T04:00:00,218.4,2025-09-13 18:00:00
St. Malo_Jersey_20250913_1200_821,St. Malo→Jersey,Celtic Voyager,2025-09-13T12:00:00,2025-09-13T21:00:00,301.4,2025-09-13 12:00:00
St. Malo_Jersey_20250913_1800_822,St. Malo→Jersey,Celtic Voyager,2025-09-13T18:00:00,2025-09-14T03:00:00,299.4,2025-09-13 18:00:00
Poole_Jersey_20250913_1800_823,Poole→Jersey,Jersey Clipper,2025-09-13T18:00:00,2025-09-14T02:00:00,203.7,2025-09-13 18:00:00
Portsmouth_Jersey_20250914_1200_824,Portsmouth→Jersey,Channel Star,2025-09-14T12:00:00,2025-09-14T22:00:00,213.1,2025-09-14 12:00:00
Portsmouth_Jersey_20250914_0600_825,Portsmouth→Jersey,Island Spirit,2025-09-14T06:00:00,2025-09-14T16:00:00,226.6,2025-09-14 06:00:00
St. Malo_Jersey_20250914_1200_826,St. Malo→Jersey,Celtic Voyager,2025-09-14T12:00:00,2025-09-14T21:00:00,303.1,2025-09-14 12:00:00
St. Malo_Jersey_20250914_1800_827,St. Malo→Jersey,Celtic Voyager,2025-09-14T18:00:00,2025-09-15T03:00:00,298.7,2025-09-14 18:00:00
Poole_Jersey_20250914_1200_828,Poole→Jersey,Jersey Clipper,2025-09-14T12:00:00,2025-09-14T20:00:00,196.7,2025-09-14 12:00:00
Poole_Jersey_20250914_1800_829,Poole→Jersey,Jersey Clipper,2025-09-14T18:00:00,2025-09-15T02:00:00,199.5,2025-09-14 18:00:00
Portsmouth_Jersey_20250915_1200_830,Portsmouth→Jersey,Channel Star,2025-09-15T12:00:00,2025-09-15T22:00:00,210.4,2025-09-15 12:00:00
Portsmouth_Jersey_20250915_1800_831,Portsmouth→Jersey,Island Spirit,2025-09-15T18:00:00,2025-09-16T04:00:00,217.6,2025-09-15 18:00:00
Portsmouth_Jersey_20250915_0600_832,Portsmouth→Jersey,Island Spirit,2025-09-15T06:00:00,2025-09-15T16:00:00,215.5,2025-09-15 06:00:00
St. Malo_Jersey_20250915_1200_833,St. Malo→Jersey,Celtic Voyager,2025-09-15T12:00:00,2025-09-15T21:00:00,306.5,2025-09-15 12:00:00
Poole_Jersey_20250915_1800_834,Poole→Jersey,Jersey Clipper,2025-09-15T18:00:00,2025-09-16T02:00:00,202.2,2025-09-15 18:00:00
Poole_Jersey_20250915_0600_835,Poole→Jersey,Jersey Clipper,2025-09-15T06:00:00,2025-09-15T14:00:00,206.8,2025-09-15 06:00:00
Portsmouth_Jersey_20250916_1800_836,Portsmouth→Jersey,Island Spirit,2025-09-16T18:00:00,2025-09-17T04:00:00,223.0,2025-09-16 18:00:00
Portsmouth_Jersey_20250916_0600_837,Portsmouth→Jersey,Island Spirit,2025-09-16T06:00:00,2025-09-16T16:00:00,224.5,2025-09-16 06:00:00
Portsmouth_Jersey_20250916_1200_838,Portsmouth→Jersey,Channel Star,2025-09-16T12:00:00,2025-09-16T22:00:00,218.9,2025-09-16 12:00:00
St. Malo_Jersey_20250916_1800_839,St. Malo→Jersey,Celtic Voyager,2025-09-16T18:00:00,2025-09-17T03:00:00,301.2,2025-09-16 18:00:00
St. Malo_Jersey_20250916_1200_840,St. Malo→Jersey,Celtic Voyager,2025-09-16T12:00:00,2025-09-16T21:00:00,300.6,2025-09-16 12:00:00
St. Malo_Jersey_20250916_0600_841,St. Malo→Jersey,Celtic Voyager,2025-09-16T06:00:00,2025-09-16T15:00:00,307.9,2025-09-16 06:00:00
Poole_Jersey_20250916_0600_842,Poole→Jersey,Jersey Clipper,2025-09-16T06:00:00,2025-09-16T14:00:00,196.8,2025-09-16 06:00:00
Poole_Jersey_20250916_1200_843,Poole→Jersey,Jersey Clipper,2025-09-16T12:00:00,2025-09-16T20:00:00,205.4,2025-09-16 12:00:00
Poole_Jersey_20250916_1800_844,Poole→Jersey,Jersey Clipper,2025-09-16T18:00:00,2025-09-17T02:00:00,193.5,2025-09-16 18:00:00
Portsmouth_Jersey_20250917_1200_845,Portsmouth→Jersey,Channel Star,2025-09-17T12:00:00,2025-09-17T22:00:00,212.3,2025-09-17 12:00:00
Portsmouth_Jersey_20250917_1800_846,Portsmouth→Jersey,Channel Star,2025-09-17T18:00:00,2025-09-18T04:00:00,211.1,2025-09-17 18:00:00
St. Malo_Jersey_20250917_0600_847,St. Malo→Jersey,Celtic Voyager,2025-09-17T06:00:00,2025-09-17T15:00:00,296.3,2025-09-17 06:00:00
St. Malo_Jersey_20250917_1200_848,St. Malo→Jersey,Celtic Voyager,2025-09-17T12:00:00,2025-09-17T21:00:00,303.7,2025-09-17 12:00:00
Poole_Jersey_20250917_0600_849,Poole→Jersey,Jersey Clipper,2025-09-17T06:00:00,2025-09-17T14:00:00,196.1,2025-09-17 06:00:00
Poole_Jersey_20250917_1800_850,Poole→Jersey,Jersey Clipper,2025-09-17T18:00:00,2025-09-18T02:00:00,209.8,2025-09-17 18:00:00
Poole_Jersey_20250917_1200_851,Poole→Jersey,Jersey Clipper,2025-09-17T12:00:00,2025-09-17T20:00:00,198.3,2025-09-17 12:00:00
Portsmouth_Jersey_20250918_1200_852,Portsmouth→Jersey,Island Spirit,2025-09-18T12:00:00,2025-09-18T22:00:00,224.4,2025-09-18 12:00:00
Portsmouth_Jersey_20250918_1800_853,Portsmouth→Jersey,Channel Star,2025-09-18T18:00:00,2025-09-19T04:00:00,223.1,2025-09-18 18:00:00
